Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Honduras,HND,"Population, female",SP.POP.TOTL.FE.IN,3917032,4002312,4086319,4168823,4249670,4329000,4407287,4485195,4563218,4641497,4719923,4798492,4877121
Honduras,HND,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.330.999.851,3.874.000.072,4.296.000.004,5.447.999.954,6.381.999.969,5.168.000.221,7.544.000.149,9.380.000.114,8.954.999.924,9.029.999.733,8.015.999.794,7.243.000.031,8.215.000.153
Honduras,HND,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.126.000.404,8.906.999.588,1.006.099.987,1.195.499.992,1.387.300.014,125.010.004,1.567.800.045,1.763.999.939,1.952.899.933,2.094.199.944,1.718.799.973,1.585.700.035,1.751.199.913
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,12275500116,13789443623,14486159608,15729649159,17588098575,18400538859,18372173381,19618567250,20833948800,21566622850,22975415842,23900438564,24915522849
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,1.572.064.888,1.727.793.682,1.777.272.802,1.891.158.589,207.390.437,2.129.521.439,2.088.097.206,2.190.653.139,2.286.203.037,2.326.297.278,2.436.671.636,2.492.868.968,2.556.456.891
Honduras,HND,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,3.286.689.899,3.386.770.312,3.438.937.635,3.516.682.088,3.389.716.188,3.343.682.655,3.527.679.554,3.647.693.034,3.691.442.306,3.682.571.783,3.609.875.956,3.815.508.496,3.574.159.386
Honduras,HND,"Children out of school, primary, female",SE.PRM.UNER.FE,90573,71440,79268,71625,71861,91963,109704,115585,117216,108883,99997,..,83414
Honduras,HND,"Children out of school, primary",SE.PRM.UNER,194409,157304,172729,158684,155569,196726,233345,241802,249992,232938,214406,..,151457
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.958.745.165,6.042.512.539,4.211.711.712,4.855.557.957,3.929.920.989,5.652.145.171,173.319.985,-0.227566271,-0.06164468,0.394769307,2.348.242.812,2.850.247.926,3.338.586.354
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,544.232.774,4.805.293.106,4.200.027.076,2.533.695.914,1.933.820.705,2.893.200.601,2.818.841.517,3.697.461.127,2.776.554.175,1.320.878.951,4.029.336.507,4.846.481.988,4.765.536.616
Hungary,HUN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,3.180.000.067,2.980.000.019,3.190.000.057,3.390.000.105,3.180.000.067,3.099.999.905,3.150.000.095,3.019.999.981,3.089.999.914,3.160.000.086,2.880.000.114,2.690.000.057,2.950.000.048
Hungary,HUN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,3.965.000.153,3.931.000.137,3.865.999.985,3.911.000.061,3.913.999.939,4.020.000.076,4.054.999.924,4.277.999.878,4.402.000.046,4.558.000.183,4.615.999.985,46.75,4.704.999.924
Hungary,HUN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,1.764.900.017,1.703.800.011,1.620.199.966,1.655.900.002,1.619.300.079,1.707.500.076,1.706.299.973,2.048.800.087,2.314.100.075,2.465.099.907,2.482.699.966,2.429.800.034,2.399.600.029
Hungary,HUN,"Population, total",SP.POP.TOTL,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9775564,9771141
Hungary,HUN,"Population, female",SP.POP.TOTL.FE.IN,5285470,5276249,5267700,5255083,5239155,5210802,5194900,5179290,5165373,5148625,5133501,5125566,5121750
Hungary,HUN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.737.999.916,8.005.000.114,9.737.000.465,1.065.999.985,1.098.200.035,106.079.998,101.420.002,7.914.000.034,7.037.000.179,5.105.000.019,4.572.999.954,3.986.999.989,3.496.000.051
Hungary,HUN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.892.399.979,2.040.299.988,2.448.600.006,2.462.700.081,2.461.700.058,2.703.800.011,278.560.009,2.089.299.965,1.591.499.996,1.284.700.012,1.203.199.959,1.069.400.024,1.062.699.986
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1.40E+16,1.58E+16,1.31E+16,1.32E+16,1.42E+11,1.29E+16,1.36E+16,1.41E+16,1.25E+15,1.29E+16,1.43E+16,1.61E+16,1.64E+16
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1.394.497.101,1.577.719.202,1.308.179.264,13.223.083,142.402.575,1.298.918.028,1.371.995.054,1.429.883.367,1.272.071.202,1.310.737.791,1.462.369.665,1.642.737.276,1.673.565.978
Hungary,HUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.546.479.902,4.557.922.676,4.573.093.353,462.769.044,4.615.204.348,4.630.362.269,4.598.613.231,4.599.674.994,4.595.104.803,4.580.589.519,4.564.114.188,4.556.444.995,4.532.185.069
Hungary,HUN,"Children out of school, primary, female",SE.PRM.UNER.FE,6210,4002,2644,2814,4236,5242,5930,5612,5384,4349,5183,8558,10567
Hungary,HUN,"Children out of school, primary",SE.PRM.UNER,11712,7671,5777,6536,9545,11670,12385,11716,11069,8646,9986,17172,20865
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.051.557.365,1.269.439.428,1.200.312.985,5.396.731.132,4.001.026.643,5.185.899.888,3.872.279.237,2.044.614.815,1.633.055.582,169.692.762,1.760.415.592,2.682.917.683,3.013.971.792
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.333.145.635,1.213.528.149,1.080.470.851,6.368.854.465,3.096.669.582,34.408.803,2.124.541.839,4.141.651.945,6.054.520.348,2.260.860.867,0.936992856,2.652.950.624,4.589.430.895
Iceland,ISL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,275.999.999,2.380.000.114,150.999.999,225.999.999,2.180.000.067,2.25,224.000.001,1.470.000.029,1.460.000.038,2.130.000.114,1.879.999.995,2.400.000.095,1.620.000.005
Iceland,ISL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,7.598.000.336,7.501.999.664,7.205.999.756,7.161.000.061,7.165.000.153,7.270.999.908,7.369.999.695,7.488.999.939,7.644.000.244,7.731.999.969,76.75,7.594.000.244,7.497.000.122
Iceland,ISL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,7.489.700.317,7.381.600.189,66.625,654.980.011,664.980.011,6.839.700.317,7.518.800.354,7.323.600.006,7.637.400.055,7.826.599.884,7.669.999.695,7.641.899.872,755.490.036
Iceland,ISL,"Population, total",SP.POP.TOTL,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,360563
Iceland,ISL,"Population, female",SP.POP.TOTL.FE.IN,154970,157686,158089,157818,158355,159343,161042,163018,164840,167175,171121,175696,179525
Iceland,ISL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.266.000.032,2.589.999.914,568.900.013,6.729.000.092,6.204.999.924,565.899.992,5.080.999.851,4.789.000.034,4.053.999.901,3.049.000.025,2.719.000.101,2.536.999.941,3.122.999.907
Iceland,ISL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,5.918.000.221,7.080.999.851,1.166.600.037,137.840.004,1.053.100.014,1.202.299.976,7.666.999.817,6.518.000.126,6.618.999.958,6.171.999.931,6.828.999.996,5.461.999.893,5.550.000.191
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,21652505597,18074622987,13154414219,13751161918,15221622926,14751508134,16125060515,17867662178,17517210519,20793168031,24728285177,26267063758,24857740445
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,6.949.572.674,5.694.337.045,4.130.127.322,4.323.707.295,4.771.459.223,4.599.554.788,49.804.983,5.457.674.481,5.295.168.151,6.198.792.636,7.201.014.903,7.446.980.406,6.894.146.223
Iceland,ISL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.659.609.564,4.650.916.729,4.691.202.796,4.695.659.087,4.708.596.794,4.752.613.388,4.753.329.572,4.729.573.992,4.750.168.688,4.710.059.683,4.722.327.755,4.723.104.239,4.725.033.425
Iceland,ISL,"Children out of school, primary, female",SE.PRM.UNER.FE,225,57,..,60,149,227,322,331,206,83,..,..,..
Iceland,ISL,"Children out of school, primary",SE.PRM.UNER,568,230,83,207,358,524,564,537,408,143,15,19,67
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.406.562.813,1.022.666.455,438.641.555,5.134.204.008,535.604.779,4.279.499.996,6.412.513.302,6.394.925.408,6.363.121.131,3.525.805.157,380.879.807,3.198.346.416,303.058.665
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.125.857.853,1.814.975.125,8.274.752.432,1.526.429.366,7.465.943.034,3.753.878.753,4.965.990.291,5.443.174.549,398.024.266,2.438.924.087,4.292.678.122,3.818.323.569,1.598.798.134
Indonesia,IDN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.379.999.995,1.360.000.014,1.289.999.962,1.340.000.033,1.629.999.995,1.779.999.971,1.779.999.971,1.820.000.052,1.820.000.052,1.779.999.971,175.999.999,1.899.999.976,1.889.999.986
Indonesia,IDN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,4.484.000.015,4.631.000.137,4.693.999.863,4.770.999.908,4.813.000.107,4.900.999.832,4.854.000.092,4.865.999.985,4.850.999.832,4.897.000.122,5.011.999.893,5.088.999.939,5.211.000.061
Indonesia,IDN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,3.017.700.005,3.072.999.954,3.057.799.911,307.310.009,3.006.399.918,3.201.399.994,3.106.800.079,3.026.600.075,3.056.299.973,309.810.009,3.236.700.058,3.195.899.963,3.472.000.122
Indonesia,IDN,"Population, total",SP.POP.TOTL,232374239,235469755,238620554,241834226,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,115537042,116983222,118471487,120013721,121616719,123270656,124949892,126618711,128250415,129835522,131378183,132882052,134355806
Indonesia,IDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.904.000.282,8.104.000.092,6.704.999.924,6.388.000.011,556.400.013,4.785.999.775,4.271.999.836,3.881.999.969,4.422.999.859,3.868.999.958,3.598.999.977,4.181.000.233,334.800.005
Indonesia,IDN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.514.699.936,2.118.000.031,206.060.009,1.886.100.006,1.934.199.905,1.613.400.078,1.632.500.076,1.626.300.049,1.705.699.921,1.580.500.031,1.440.100.002,1.616.799.927,1.299.800.014
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,4.32E+16,5.10E+16,5.40E+15,7.55E+16,8.93E+16,9.18E+15,9.13E+16,8.91E+16,8.61E+16,9.32E+16,1.02E+17,1.04E+17,1.12E+17
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1.860.002.811,2.166.854.231,2.261.247.309,3.122.362.673,3.643.047.176,369.435.934,3.623.927.241,3.491.637.491,3.331.695.115,3.562.816.334,3.837.578.024,3.893.859.578,4.135.201.531
Indonesia,IDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,376.595.526,3.796.629.475,3.807.143.827,3.826.431.151,380.750.914,3.815.838.599,3.795.528.746,3.797.537.247,3.809.475.758,3.837.367.755,3.889.711.405,3.920.926.269,3.949.137.679
Indonesia,IDN,"Children out of school, primary, female",SE.PRM.UNER.FE,643154,643027,568157,328856,169749,493411,801403,1010434,..,1170613,973920,1073003,..
Indonesia,IDN,"Children out of school, primary",SE.PRM.UNER,829576,1068971,871223,763385,890102,1141798,1767974,1919777,..,1778716,1402639,1555014,..
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.734.104.046,2.541.050.903,1.355.155.483,1.008.936.293,2.629.338.567,2.725.681.272,3.660.303.552,1.660.655.324,1.248.468.156,724.542.549,8.044.924.377,1.801.411.834,3.990.734.557
"Iran, Islamic Rep.",IRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.293.906.135,1.942.198.087,4.598.516.917,1.588.262.597,2.374.297.537,2.401.610.944,3.556.745.056,1.083.811.325,0.429237409,1.607.192.439,1.224.917.751,3.289.860.856,3.691.008.284
"Iran, Islamic Rep.",IRN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.949999988,0.860000014,0.879999995,0.910000026,1.019.999.981,1.019.999.981,1.080.000.043,1.149.999.976,1.330.000.043,1.269.999.981,1.379.999.995,124.000.001,1.200.000.048
"Iran, Islamic Rep.",IRN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,1.434.000.015,1.232.999.992,1.310.999.966,1.209.000.015,1.085.000.038,1.193.000.031,10.75,1.047.000.027,1.160.000.038,1.288.000.011,1.393.000.031,1.419.999.981,14
"Iran, Islamic Rep.",IRN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,9.994.000.435,8.175.000.191,8.559.000.015,7.454.999.924,640.199.995,7.144.000.053,5.752.999.783,4.973.999.977,5.672.999.859,6.368.000.031,7.160.999.775,7.354.000.092,6.977.000.237
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,71336476,72120608,72924833,73762519,74634959,75539881,76481963,77465769,78492208,79563991,80673888,81800204,82913893
"Iran, Islamic Rep.",IRN,"Population, female",SP.POP.TOTL.FE.IN,35186535,35661229,36129675,36582329,37012837,37427003,37841907,38281566,38762065,39289457,39854902,40441309,41024003
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.612.199.974,169.279.995,1.704.100.037,2.074.600.029,2.106.200.027,198.220.005,1.993.700.027,1.983.300.018,1.958.399.963,2.084.900.093,1.993.799.973,1.898.600.006,1.756.900.024
"Iran, Islamic Rep.",IRN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.984.399.986,3.338.299.942,3.201.200.104,4.026.699.829,410.340.004,3.958.100.128,4.097.999.954,4.293.700.027,4.188.100.052,4.323.500.061,4.260.900.116,3.929.199.982,3.811.199.951
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,3.50E+16,4.12E+16,4.16E+16,4.87E+16,5.81E+16,5.99E+16,4.60E+16,4.33E+16,3.85E+16,4.18E+16,4.45E+16,2.94E+16,2.58E+16
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,4.904.666.183,5.717.314.148,5.709.948.293,6.599.660.938,7.781.405.801,7.927.844.908,60.183.229,5.585.525.604,4.904.327.315,525.342.656,5.520.314.782,3.598.483.454,3.114.622.753
"Iran, Islamic Rep.",IRN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,1.925.991.665,1.771.152.621,1.850.519.252,1.824.186.485,1.710.848.476,1.813.507.151,1.631.926.025,15.950.352,171.328.582,1.879.342.218,1.969.652.922,1.968.427.408,1.927.258.203
"Iran, Islamic Rep.",IRN,"Children out of school, primary, female",SE.PRM.UNER.FE,147115,..,72094,99884,97115,66580,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Children out of school, primary",SE.PRM.UNER,277328,..,123000,187633,180715,111986,81693,25748,16263,15497,16911,..,..
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.897.115.644,4.060.304.951,-4.478.103.392,-0.922095829,2.557.188.832,1.696.208.973,0.508714869,0.182542317,-0.289879079,0.008306338,0.340531561,0.488370168,0.939044481
Ireland,IRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.202.956.584,-0.501891551,-4.619.886.711,-2.975.073.593,1.496.868.576,2.284.052.686,0.9422247,-0.056811643,7.700.188.121,0.705182878,0.925858589,0.711919255,42.247.889
Ireland,IRL,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.460.000.038,2.390.000.105,249.000.001,2.420.000.076,2.329.999.924,2.390.000.105,2.549.999.952,2.180.000.067,2.220.000.029,2.440.000.057,2.289.999.962,2.230.000.019,2.109.999.895
Ireland,IRL,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.416.999.817,5.359.000.015,5.077.000.046,4.895.000.076,4.809.000.015,4.777.999.878,4.840.999.985,4.895.999.908,4.997.000.122,5.136.000.061,5.215.000.153,5.284.999.847,5.361.000.061
Ireland,IRL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,5.913.899.994,5.559.999.847,4.767.399.979,4.082.600.021,3.812.400.055,3.709.000.015,3.705.899.811,3.662.900.162,3.718.799.973,4.167.300.034,3.968.700.027,3.926.599.884,4.095.600.128
Ireland,IRL,"Population, total",SP.POP.TOTL,4398942,4489544,4535375,4560155,4580084,4599533,4623816,4657740,4701957,4755335,4807388,4867316,4934340
Ireland,IRL,"Population, female",SP.POP.TOTL.FE.IN,2205554,2253499,2279251,2294319,2306846,2319082,2333444,2352024,2374896,2401335,2426140,2454369,2486201
Ireland,IRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.928.999.901,5.698.999.882,9.510.000.229,1.140.499.973,1.249.800.014,1.274.800.014,1.241.499.996,10.875,8.913.000.107,7.597.000.122,6.287.000.179,5.690.999.985,4.690.000.057
Ireland,IRL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,7.909.999.847,1.013.099.957,1.689.900.017,2.094.000.053,2.235.300.064,2.360.700.035,22.875,1.992.900.085,1.644.499.969,1.360.599.995,1.264.999.962,1.267.599.964,1.067.199.993
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2.70E+16,2.74E+16,2.36E+16,2.22E+15,2.39E+16,2.26E+15,2.38E+16,2.59E+16,2.91E+16,2.99E+16,3.35E+16,3.85E+16,3.99E+16
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,6.131.846.603,6.110.351.347,5.192.723.096,4.860.794.052,5.210.883.323,4.902.882.739,515.183.881,5.552.589.725,61.987.551,6.281.896.636,6.960.168.388,7.906.897.461,8.088.661.574
Ireland,IRL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,4.322.777.548,4.360.955.943,4.435.326.103,4.475.844.362,4.504.213.273,4.517.725.784,4.540.811.924,453.119.519,4.521.248.095,45.546.339,4.571.006.835,4.584.799.748,4.584.616.247
Ireland,IRL,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Children out of school, primary",SE.PRM.UNER,806,354,128,981,621,294,376,197,263,64,159,10,773
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.459816074,455.721.393,3.340.312.143,2.716.640.575,3.478.572.709,1.689.481.892,1.576.211.979,0.486495554,-0.634390651,-0.546034946,0.244953121,0.817323896,0.844128709
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.996620941,2.112.855.473,3.978.257.664,1.521.193.503,1.352.580.838,3.255.940.632,1.736.464.389,0.593020752,2.500.597.315,0.560467633,-0.001837749,0.887278237,1.884.951.067
Israel,ISR,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.659.999.967,1.710.000.038,1.659.999.967,150.999.999,1.700.000.048,1.620.000.005,1.580.000.043,149.000.001,1.5,150.999.999,1.620.000.005,1.789.999.962,1.769.999.981
Israel,ISR,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,5.086.999.893,5.188.999.939,5.213.000.107,5.295.000.076,5.318.000.031,5.406.999.969,5.459.000.015,5.568.999.863,5.593.000.031,5.643.999.863,5.670.000.076,5.743.000.031,5.724.000.168
Israel,ISR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,4.348.699.951,4.402.799.988,4.391.699.982,4.383.000.183,42.5,423.219.986,429.640.007,4.308.399.963,4.325.699.997,4.359.199.905,4.423.799.896,4.384.400.177,4.338.399.887
Israel,ISR,"Population, total",SP.POP.TOTL,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,8380100,8546000,8713300,8882800,9054000
Israel,ISR,"Population, female",SP.POP.TOTL.FE.IN,3637320,3701864,3790320,3858472,3927993,3998134,4069967,4145229,4224621,4304840,4385803,4467882,4550763
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.812.000.275,7.856.999.874,917.800.045,7.952.000.141,6.953.000.069,6.981.999.874,6.242.000.103,5.915.999.889,5.387.000.084,4.941.999.912,4.326.000.214,3.953.000.069,3.924.999.952
Israel,ISR,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,1.735.400.009,131.590.004,1.383.600.044,1.362.899.971,1.177.700.043,1.278.899.956,1.070.300.007,111.590.004,9.732.000.351,9.071.000.099,7.831.999.779,7.383.999.825,7.230.000.019
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1.79E+16,2.17E+16,2.08E+16,2.35E+16,2.62E+16,2.58E+16,2.94E+16,3.11E+16,3.00E+16,3.19E+16,3.55E+16,3.74E+16,3.98E+16
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2.495.254.759,2.965.077.025,2.778.046.372,3.078.002.382,33.775.512,3.266.760.687,3.649.945.611,3.784.764.994,3.580.843.643,373.302.618,4.077.412.961,4.206.345.313,4.395.124.773
